월,날짜,시간,온도
9,28,500,23.6
9,28,600,22.299999
9,28,700,20.6
9,28,800,20.200001
9,28,900,19.799999
9,28,1000,19.700001
9,28,1100,19.9
9,28,1200,20.1
9,28,1300,20.1
9,28,1400,20.1
9,28,1500,20.200001
9,28,1600,20
9,28,1700,19.700001
9,28,1800,19.799999
9,28,1900,21.6
9,28,2000,22
9,28,2100,21.799999
9,28,2200,21.200001
9,28,2300,21.5
9,29,0,22.5
9,29,100,22.299999
9,29,200,21.700001
9,29,300,21.700001
9,29,400,22.1
9,29,500,21.5
9,29,600,20.6
9,29,700,20.5
9,29,800,19.799999
9,29,900,19.6
9,29,1000,19.5
9,29,1100,19.299999
9,29,1200,19.5
9,29,1300,19.200001
9,29,1400,19
9,29,1500,18.700001
9,29,1600,17.9
9,29,1700,18
9,29,1800,18.200001
9,29,1900,18
9,29,2000,17.5
9,29,2100,17.5
9,29,2200,20
9,29,2300,20.299999
9,30,0,21.5
9,30,100,23.5
9,30,200,24.4
9,30,300,26.200001
9,30,400,27.299999
9,30,500,25.799999
9,30,600,25.299999
9,30,700,23.6
9,30,800,19.9
9,30,900,19.200001
9,30,1000,18.200001
9,30,1100,18
9,30,1200,17
9,30,1300,16.9
9,30,1400,16.700001
9,30,1500,16.1
9,30,1600,15.8
9,30,1700,15.6
9,30,1800,15
9,30,1900,15.6
9,30,2000,16.4
9,30,2100,17.5
9,30,2200,18.5
9,30,2300,19.9
10,1,0,22.4
10,1,100,24.1
10,1,200,26.1
10,1,300,27.6
10,1,400,28.299999
10,1,500,27.9
10,1,600,27.4
10,1,700,24
10,1,800,22.6
10,1,900,21.9
10,1,1000,20.1
10,1,1100,19
10,1,1200,19.6
10,1,1300,17.200001
10,1,1400,16.299999
10,1,1500,15.2
10,1,1600,15.2
10,1,1700,15.3
10,1,1800,16.299999
10,1,1900,16.299999
10,1,2000,16.5
10,1,2100,15.8
10,1,2200,17.799999
10,1,2300,20.700001
10,2,0,22.6
10,2,100,24.4
10,2,200,25.4
10,2,300,25.700001
10,2,400,26.5
10,2,500,26.700001
10,2,600,26.9
10,2,700,23.6
10,2,800,21.6
10,2,900,19.6
10,2,1000,18.5
10,2,1100,18.6
10,2,1200,17.4
10,2,1300,17.4
10,2,1400,16.200001
10,2,1500,15.6
10,2,1600,14.7
10,2,1700,14.7
10,2,1800,14.8
10,2,1900,13.9
10,2,2000,14.3
10,2,2100,14.1
10,2,2200,17.299999
10,2,2300,20.6
10,3,0,24.9
10,3,100,28.200001
10,3,200,28
10,3,300,28.6
10,3,400,29
10,3,500,27.9
10,3,600,28.4
10,3,700,24.1
10,3,800,21.799999
10,3,900,19.799999
10,3,1000,18.700001
10,3,1100,17.5
10,3,1200,16.5
10,3,1300,16.9
10,3,1400,16.6
10,3,1500,15.8
10,3,1600,15.3
10,3,1700,15.7
10,3,1800,16.6
10,3,1900,16.700001
10,3,2000,17.4
10,3,2100,17.200001
10,3,2200,18.9
10,3,2300,24
10,4,0,25.1
10,4,100,26
10,4,200,26.6
10,4,300,26.9
10,4,400,26.9
10,4,500,26.700001
10,4,600,26.6
10,4,700,26
10,4,800,-50
10,4,900,24
10,4,1000,22.799999
10,4,1100,23.5
10,4,1200,21.6
10,4,1300,21.6
10,4,1400,22.700001
10,4,1500,22.299999
10,4,1600,23
10,4,1700,21.4
10,4,1800,21.9
10,4,1900,22.4
10,4,2000,22
10,4,2100,22.4
10,4,2200,23.1
10,4,2300,23.799999
10,5,0,25
10,5,100,25.299999
10,5,200,26.200001
10,5,300,27.299999
10,5,400,27.799999
10,5,500,27.200001
10,5,600,27.200001
10,5,700,25.4
10,5,800,23.4
10,5,900,21.700001
10,5,1000,22.6
10,5,1100,22.5
10,5,1200,22.4
10,5,1300,21.5
10,5,1400,22.6
10,5,1500,21.9
10,5,1600,22.1
10,5,1700,21.4
10,5,1800,21.5
10,5,1900,21.4
10,5,2000,21
10,5,2100,21
10,5,2200,20.799999
10,5,2300,21.5
10,6,0,21.700001
10,6,100,22.299999
10,6,200,24.1
10,6,300,25.200001
10,6,400,26
10,6,500,26.1
10,6,600,25.799999
10,6,700,24
10,6,800,22.200001
10,6,900,20.6
10,6,1000,20.1
10,6,1100,19.700001
10,6,1200,21.799999
10,6,1300,19.5
10,6,1400,19.1
10,6,1500,19.1
10,6,1600,19
10,6,1700,20.5
10,6,1800,20.4
10,6,1900,20.299999
10,6,2000,19.4
10,6,2100,20.700001
10,6,2200,20.700001
10,6,2300,21.6
10,7,0,21.9
10,7,100,19.9
10,7,200,20.200001
10,7,300,20.5
10,7,400,20.700001
10,7,500,21.4
10,7,600,21.9
10,7,700,21.299999
10,7,800,20.5
10,7,900,20.200001
10,7,1000,19.799999
10,7,1100,19.299999
10,7,1200,18.9
10,7,1300,18.5
10,7,1400,18.4
10,7,1500,18.200001
10,7,1600,17.700001
10,7,1700,17.5
10,7,1800,17.700001
10,7,1900,17.5
10,7,2000,17.6
10,7,2100,17.6
10,7,2200,18.1
10,7,2300,19.1
10,8,0,19.5
10,8,100,21.1
10,8,200,22
10,8,300,21.5
10,8,400,21.5
10,8,500,21.299999
10,8,600,20.700001
10,8,700,20.4
10,8,800,20.1
10,8,900,19.299999
10,8,1000,19.1
10,8,1100,19.4
10,8,1200,19.1
10,8,1300,19.4
10,8,1400,19.5
10,8,1500,19.9
10,8,1600,19.6
10,8,1700,19.6
10,8,1800,20.4
10,8,1900,20.1
10,8,2000,20.9
10,8,2100,20.1
10,8,2200,20.200001
10,8,2300,21.6
10,9,0,23.1
10,9,100,25.1
10,9,200,24.700001
10,9,300,25.5
10,9,400,27.200001
10,9,500,26.200001
10,9,600,25.700001
10,9,700,24.700001
10,9,800,22.4
10,9,900,20.700001
10,9,1000,20.700001
10,9,1100,19.799999
10,9,1200,19.299999
10,9,1300,19.200001
10,9,1400,19.4
10,9,1500,19.200001
10,9,1600,18.9
10,9,1700,18.299999
10,9,1800,19
10,9,1900,19.700001
10,9,2000,19.5
10,9,2100,20
10,9,2200,21
10,9,2300,24.6
10,10,0,26.299999
10,10,100,26.700001
10,10,200,27
10,10,300,26.299999
10,10,400,26.1
10,10,500,25.5
10,10,600,25.299999
10,10,700,21
10,10,800,20.200001
10,10,900,19.4
10,10,1000,18.5
10,10,1100,16.700001
10,10,1200,16.700001
10,10,1300,15.6
10,10,1400,15.6
10,10,1500,15.6
10,10,1600,15
10,10,1700,14.4
10,10,1800,13.7
10,10,1900,13.7
10,10,2000,13.3
10,10,2100,13.3
10,10,2200,13.6
10,10,2300,14.4
10,11,0,15.1
10,11,100,16
10,11,200,17.700001
10,11,300,18.700001
10,11,400,18.1
10,11,500,18
10,11,600,18.1
10,11,700,17.799999
10,11,800,17
10,11,900,17.1
10,11,1000,16.6
10,11,1100,16.799999
10,11,1200,16.799999
10,11,1300,17.200001
10,11,1400,17
10,11,1500,16.799999
10,11,1600,16.9
10,11,1700,17.200001
10,11,1800,17.1
10,11,1900,17.299999
10,11,2000,16.4
10,11,2100,16.1
10,11,2200,16.6
10,11,2300,16.5
10,12,0,16.299999
10,12,100,16.5
10,12,200,16.9
10,12,300,16.6
10,12,400,16.4
10,12,500,16.6
10,12,600,15.9
10,12,700,15.5
10,12,800,15.7
10,12,900,16.200001
10,12,1000,16.5
10,12,1100,16.5
10,12,1200,16.6
10,12,1300,16.6
10,12,1400,16.6
10,12,1500,16.200001
10,12,1600,17
10,12,1700,16.299999
10,12,1800,16
10,12,1900,16.799999
10,12,2000,16.1
10,12,2100,16.5
10,12,2200,17.4
10,12,2300,18.4
10,13,0,19.700001
10,13,100,21.799999
10,13,200,22.700001
10,13,300,24.1
10,13,400,23.299999
10,13,500,23
10,13,600,22.9
10,13,700,22.200001
10,13,800,20.6
10,13,900,19.299999
10,13,1000,17.9
10,13,1100,17.200001
10,13,1200,16.299999
10,13,1300,15.5
10,13,1400,15.2
10,13,1500,15.2
10,13,1600,14.8
10,13,1700,14.6
10,13,1800,14.8
10,13,1900,14.6
10,13,2000,14.3
10,13,2100,14.1
10,13,2200,17.4
10,13,2300,21.4
10,14,0,22.6
10,14,100,21.9
10,14,200,22.5
10,14,300,24.799999
10,14,400,24.799999
10,14,500,24.1
10,14,600,23.799999
10,14,700,22.4
10,14,800,19
10,14,900,18.4
10,14,1000,17.200001
10,14,1100,15.9
10,14,1200,15.5
10,14,1300,15.6
10,14,1400,15.7
10,14,1500,16.4
10,14,1600,17
10,14,1700,16.799999
10,14,1800,16.6
10,14,1900,16.700001
10,14,2000,16.6
10,14,2100,16.700001
10,14,2200,17.9
10,14,2300,18.4
10,15,0,18.5
10,15,100,19.200001
10,15,200,20.299999
10,15,300,21.1
10,15,400,20.4
10,15,500,20.4
10,15,600,19.299999
10,15,700,18.299999
10,15,800,18
10,15,900,17.799999
10,15,1000,17.6
10,15,1100,17.5
10,15,1200,17.299999
10,15,1300,17.1
10,15,1400,17.1
10,15,1500,14.8
10,15,1600,14.4
10,15,1700,14
10,15,1800,13.3
10,15,1900,12.9
10,15,2000,12.7
10,15,2100,13
10,15,2200,14.9
10,15,2300,15.3
10,16,0,14.9
10,16,100,14.2
10,16,200,13.3
10,16,300,12.8
10,16,400,11.4
10,16,500,10.8
10,16,600,10.5
10,16,700,9.6
10,16,800,9.1
10,16,900,8.3
10,16,1000,7.1
10,16,1100,6
10,16,1200,5.2
10,16,1300,5.2
10,16,1400,5
10,16,1500,3.6
10,16,1600,4.3
10,16,1700,2.4
10,16,1800,2.6
10,16,1900,1
10,16,2000,0.2
10,16,2100,0.9
10,16,2200,3.6
10,16,2300,4.9
10,17,0,7
10,17,100,7.4
10,17,200,8.1
10,17,300,9.4
10,17,400,10.2
10,17,500,10.4
10,17,600,9.8
10,17,700,8.5
10,17,800,6.2
10,17,900,4.6
10,17,1000,3.4
10,17,1100,2.6
10,17,1200,2.4
10,17,1300,1.7
10,17,1400,1.1
10,17,1500,0.3
10,17,1600,1.1
10,17,1700,0.6
10,17,1800,0.3
10,17,1900,0.2
10,17,2000,0.6
10,17,2100,0.1
10,17,2200,4
10,17,2300,8.1
10,18,0,11.7
10,18,100,13.7
10,18,200,14.9
10,18,300,16.9
10,18,400,15.8
10,18,500,15.6
10,18,600,16.799999
10,18,700,13.2
10,18,800,11.3
10,18,900,10.5
10,18,1000,10.1
10,18,1100,10.7
10,18,1200,10.4
10,18,1300,10.2
10,18,1400,10.2
10,18,1500,10.7
10,18,1600,10.2
10,18,1700,9.2
10,18,1800,9.4
10,18,1900,9.6
10,18,2000,9.8
10,18,2100,9.5
10,18,2200,10.6
10,18,2300,13.2
10,19,0,14.1
10,19,100,14
10,19,200,13.4
10,19,300,15.7
10,19,400,15
10,19,500,13.6
10,19,600,13
10,19,700,12.3
10,19,800,11.1
10,19,900,8.3
10,19,1000,6.4
10,19,1100,6.7
10,19,1200,5.8
10,19,1300,5.5
10,19,1400,4.3
10,19,1500,3.7
10,19,1600,3.1
10,19,1700,2.8
10,19,1800,2.9
10,19,1900,2.7
10,19,2000,2.8
10,19,2100,2.6
10,19,2200,5.2
10,19,2300,8.2
10,20,0,11.3
10,20,100,13
10,20,200,14
10,20,300,15.7
10,20,400,15.7
10,20,500,15.7
10,20,600,15.2
10,20,700,11.4
10,20,800,9.5
10,20,900,7.5
10,20,1000,6.9
10,20,1100,5.9
10,20,1200,5.6
10,20,1300,4.9
10,20,1400,4.2
10,20,1500,3.8
10,20,1600,3.4
10,20,1700,3.2
10,20,1800,2.7
10,20,1900,2.8
10,20,2000,-50
10,20,2100,2.6
10,20,2200,4.9
10,20,2300,8.3
10,21,0,12
10,21,100,13.3
10,21,200,14.9
10,21,300,15.5
10,21,400,14.1
10,21,500,14.5
10,21,600,14.2
10,21,700,11.7
10,21,800,9.7
10,21,900,7.8
10,21,1000,6.6
10,21,1100,5.8
10,21,1200,5.2
10,21,1300,4.8
10,21,1400,4.7
10,21,1500,3.5
10,21,1600,3.5
10,21,1700,3.2
10,21,1800,2.6
10,21,1900,2.7
10,21,2000,2.7
10,21,2100,2.4
10,21,2200,5.5
10,21,2300,10.5
10,22,0,13.8
10,22,100,14.4
10,22,200,15.1
10,22,300,15.8
10,22,400,16
10,22,500,16.200001
10,22,600,15.4
10,22,700,13.9
10,22,800,11.3
10,22,900,9.2
10,22,1000,7.5
10,22,1100,5.8
10,22,1200,5.5
10,22,1300,4.6
10,22,1400,4.5
10,22,1500,4.2
10,22,1600,4.2
10,22,1700,3.8
10,22,1800,3.3
10,22,1900,2.9
10,22,2000,2.5
10,22,2100,2.7
10,22,2200,6
10,22,2300,10.4
10,23,0,14.3
10,23,100,17.4
10,23,200,17.200001
10,23,300,17.799999
10,23,400,17.4
10,23,500,18.1
10,23,600,17
10,23,700,14
10,23,800,11.6
10,23,900,8.6
10,23,1000,7.5
10,23,1100,6.6
10,23,1200,6.3
10,23,1300,5.2
10,23,1400,4.5
10,23,1500,4.2
10,23,1600,4.3
10,23,1700,4
10,23,1800,3.9
10,23,1900,3.7
10,23,2000,3.6
10,23,2100,3.9
10,23,2200,7.4
10,23,2300,10.6
10,24,0,13.3
10,24,100,15.6
10,24,200,17.9
10,24,300,18.1
10,24,400,18.799999
10,24,500,17.4
10,24,600,17.4
10,24,700,13.9
10,24,800,11.4
10,24,900,10.1
10,24,1000,8.3
10,24,1100,7.3
10,24,1200,6.7
10,24,1300,6.1
10,24,1400,6.2
10,24,1500,6.2
10,24,1600,6
10,24,1700,5.5
10,24,1800,5
10,24,1900,4.5
10,24,2000,4.3
10,24,2100,4.4
10,24,2200,6.9
10,24,2300,10.7
10,25,0,13.5
10,25,100,16.5
10,25,200,16.5
10,25,300,17.299999
10,25,400,17
10,25,500,17.700001
10,25,600,16.4
10,25,700,13
10,25,800,10.8
10,25,900,8.7
10,25,1000,7.5
10,25,1100,6.5
10,25,1200,6
10,25,1300,5.4
10,25,1400,5.3
10,25,1500,5
10,25,1600,4.7
10,25,1700,4.5
10,25,1800,5
10,25,1900,4.6
10,25,2000,5
10,25,2100,5.3
10,25,2200,7
10,25,2300,11
10,26,0,14.9
10,26,100,16.5
10,26,200,17.799999
10,26,300,18.4
10,26,400,19.4
10,26,500,19.299999
10,26,600,17.299999
10,26,700,14.9
10,26,800,12.9
10,26,900,11.1
10,26,1000,10
10,26,1100,9.8
10,26,1200,10
10,26,1300,9.7
10,26,1400,10.4
10,26,1500,10.3
10,26,1600,9.9
10,26,1700,10
10,26,1800,9.1
10,26,1900,9.2
10,26,2000,11.7
10,26,2100,11.1
10,26,2200,12.4
10,26,2300,13.8
10,27,0,15.7
10,27,100,17.1
10,27,200,17.299999
10,27,300,17.6
10,27,400,17.299999
10,27,500,17.299999
10,27,600,16.5
10,27,700,13.8
10,27,800,10.7
10,27,900,8.3
10,27,1000,7.5
10,27,1100,6.7
10,27,1200,5.9
10,27,1300,5.7
10,27,1400,5.3
10,27,1500,5.1
10,27,1600,4.5
10,27,1700,3.9
10,27,1800,4.2
10,27,1900,3.4
10,27,2000,2.8
10,27,2100,3.4
10,27,2200,6.3
10,27,2300,11.6
10,28,0,15.7
10,28,100,16.1
10,28,200,17.5
10,28,300,18.799999
10,28,400,18.700001
10,28,500,18.700001
10,28,600,18.700001
10,28,700,13.7
10,28,800,10.9
10,28,900,8.8
10,28,1000,7.9
10,28,1100,6.9
10,28,1200,6.4
10,28,1300,5.6
10,28,1400,15.2
10,28,1500,14.9
10,28,1600,15
10,28,1700,14.9
10,28,1800,14.6
10,28,1900,14.1
10,28,2000,13.9
10,28,2100,14
10,28,2200,14.6
10,28,2300,14.8
10,29,0,15.6
10,29,100,17
10,29,200,18.1
10,29,300,19.299999
10,29,400,20.299999
10,29,500,19.700001
10,29,600,17.9
10,29,700,16.1
10,29,800,12.9
10,29,900,11
10,29,1000,9.4
10,29,1100,12.7
10,29,1200,15.4
10,29,1300,14.3
10,29,1400,12.4
10,29,1500,13.7
10,29,1600,11.4
10,29,1700,9.7
10,29,1800,8.7
10,29,1900,8.5
10,29,2000,8.2
10,29,2100,8.3
10,29,2200,9.6
10,29,2300,13.1
10,30,0,15.1
10,30,100,16.799999
10,30,200,17.700001
10,30,300,17.799999
10,30,400,17.6
10,30,500,17.6
10,30,600,17.5
10,30,700,14.9
10,30,800,12.4
10,30,900,10.7
10,30,1000,10.2
10,30,1100,9.1
10,30,1200,8.5
10,30,1300,7.8
10,30,1400,7.8
10,30,1500,7.4
10,30,1600,7.4
10,30,1700,7.3
10,30,1800,7.3
10,30,1900,6.6
10,30,2000,6.9
10,30,2100,7
10,30,2200,8.2
10,30,2300,12.4
10,31,0,15.9
10,31,100,18.6
10,31,200,20.9
10,31,300,19.700001
10,31,400,20.4
10,31,500,15
10,31,600,14.8
10,31,700,14.4
10,31,800,12.8
10,31,900,12
10,31,1000,10.7
10,31,1100,10.5
10,31,1200,10.3
10,31,1300,10
10,31,1400,10.3
10,31,1500,9.6
10,31,1600,10
10,31,1700,9.3
10,31,1800,8.9
10,31,1900,9.2
10,31,2000,9.6
10,31,2100,9.3
10,31,2200,10.1
10,31,2300,13.1
11,1,0,14
11,1,100,15.4
11,1,200,16.299999
11,1,300,17.799999
11,1,400,17.4
11,1,500,15.6
11,1,600,15.5
11,1,700,14.2
11,1,800,11.6
11,1,900,10
11,1,1000,9
11,1,1100,9.8
11,1,1200,10.1
11,1,1300,10.1
11,1,1400,10.3
11,1,1500,10
11,1,1600,10.4
11,1,1700,10.4
11,1,1800,9.8
11,1,1900,8.6
11,1,2000,8.8
11,1,2100,8.7
11,1,2200,9.5
11,1,2300,12.3
11,2,0,14.1
11,2,100,15
11,2,200,14.4
11,2,300,15
11,2,400,16.1
11,2,500,15.4
11,2,600,14.8
11,2,700,13.3
11,2,800,11.3
11,2,900,9.4
11,2,1000,8.3
11,2,1100,7.2
11,2,1200,6.5
11,2,1300,6.1
11,2,1400,5.9
11,2,1500,5.8
11,2,1600,5.5
11,2,1700,6
11,2,1800,5.8
11,2,1900,5.2
11,2,2000,4.4
11,2,2100,4.9
11,2,2200,6.1
11,2,2300,9.3
11,3,0,12.2
11,3,100,14.3
11,3,200,16
11,3,300,16.1
11,3,400,16
11,3,500,15.7
11,3,600,15.2
11,3,700,12.7
11,3,800,10.9
11,3,900,9.4
11,3,1000,9.2
11,3,1100,9
11,3,1200,8.1
11,3,1300,8.5
11,3,1400,10.6
11,3,1500,10
11,3,1600,10.2
11,3,1700,9.3
11,3,1800,8.6
11,3,1900,7.5
11,3,2000,6.9
11,3,2100,6.3
11,3,2200,7.8
11,3,2300,11.7
11,4,0,13.5
11,4,100,16.5
11,4,200,18
11,4,300,18.4
11,4,400,17.6
11,4,500,17.200001
11,4,600,15.1
11,4,700,14.1
11,4,800,13.2
11,4,900,12.2
11,4,1000,10
11,4,1100,9.8
11,4,1200,8.8
11,4,1300,8.6
11,4,1400,7.5
11,4,1500,6.9
11,4,1600,6.5
11,4,1700,6.3
11,4,1800,5.9
11,4,1900,5.5
11,4,2000,4.9
11,4,2100,4.6
11,4,2200,6
11,4,2300,7.8
11,5,0,10
11,5,100,14.7
11,5,200,18.4
11,5,300,20.5
11,5,400,19.799999
11,5,500,19.200001
11,5,600,19.299999
11,5,700,14.8
11,5,800,11.8
11,5,900,10
11,5,1000,8.7
11,5,1100,8.1
11,5,1200,7.8
11,5,1300,7.1
11,5,1400,7.2
11,5,1500,7.1
11,5,1600,7.4
11,5,1700,8
11,5,1800,8.5
11,5,1900,7.2
11,5,2000,6.5
11,5,2100,6.1
11,5,2200,8.5
11,5,2300,12.6
11,6,0,17.799999
11,6,100,19.799999
11,6,200,20.299999
11,6,300,20.6
11,6,400,20.6
11,6,500,20.5
11,6,600,19.5
11,6,700,17.299999
11,6,800,13.3
11,6,900,11.6
11,6,1000,10
11,6,1100,9.7
11,6,1200,8
11,6,1300,8.2
11,6,1400,11
11,6,1500,14.2
11,6,1600,12.2
11,6,1700,9.4
11,6,1800,7.2
11,6,1900,7.7
11,6,2000,6.5
11,6,2100,6.4
11,6,2200,9.7
11,6,2300,13.5
11,7,0,17.4
11,7,100,19.200001
11,7,200,19.5
11,7,300,20.799999
11,7,400,21.700001
11,7,500,20.299999
11,7,600,19.700001
11,7,700,18.299999
11,7,800,18.5
11,7,900,17.799999
11,7,1000,17.5
11,7,1100,17.200001
11,7,1200,16.700001
11,7,1300,16.4
11,7,1400,16.200001
11,7,1500,16.200001
11,7,1600,16.1
11,7,1700,16.299999
11,7,1800,16
11,7,1900,16.4
11,7,2000,15.8
11,7,2100,14.2
11,7,2200,11.8
11,7,2300,10.3
11,8,0,8.8
11,8,100,7.8
11,8,200,8.1
11,8,300,9.2
11,8,400,9.9
11,8,500,9.7
11,8,600,9.5
11,8,700,8.8
11,8,800,7.8
11,8,900,7.2
11,8,1000,6.7
11,8,1100,6.3
11,8,1200,6.6
11,8,1300,6.4
11,8,1400,6.3
11,8,1500,6.3
11,8,1600,5.5
11,8,1700,5.8
11,8,1800,5.6
11,8,1900,5.6
11,8,2000,5.6
11,8,2100,4.6
11,8,2200,5.5
11,8,2300,8
11,9,0,8.8
11,9,100,7.3
11,9,200,9.7
11,9,300,10.6
11,9,400,9
11,9,500,8.3
11,9,600,8.3
11,9,700,7.3
11,9,800,7
11,9,900,7.3
11,9,1000,6.6
11,9,1100,6.7
11,9,1200,6.2
11,9,1300,5.5
11,9,1400,5.2
11,9,1500,4.4
11,9,1600,4
11,9,1700,3.7
11,9,1800,2.9
11,9,1900,2
11,9,2000,1.6
11,9,2100,2.1
11,9,2200,3.1
11,9,2300,4.2
11,10,0,4.8
11,10,100,4.7
11,10,200,4.6
11,10,300,5.3
11,10,400,6.2
11,10,500,7
11,10,600,6.4
11,10,700,6.4
11,10,800,6
11,10,900,6
11,10,1000,6.4
11,10,1100,6.5
11,10,1200,6.9
11,10,1300,6.9
11,10,1400,6.3
11,10,1500,6.2
11,10,1600,6.3
11,10,1700,6.6
11,10,1800,4.3
11,10,1900,2.1
11,10,2000,1.7
11,10,2100,1.4
11,10,2200,2.8
11,10,2300,6.8
11,11,0,7.6
11,11,100,9.2
11,11,200,8.9
11,11,300,9.8
11,11,400,10.5
11,11,500,9.4
11,11,600,8.2
11,11,700,7.6
11,11,800,5.9
11,11,900,5.5
11,11,1000,5.3
11,11,1100,5.6
11,11,1200,5.9
11,11,1300,4.4
11,11,1400,3.9
11,11,1500,4
11,11,1600,4.1
11,11,1700,3.9
11,11,1800,3.7
11,11,1900,5
11,11,2000,4
11,11,2100,1.1
11,11,2200,2.2
11,11,2300,6.5
11,12,0,5.8
11,12,100,5.6
11,12,200,6.1
11,12,300,6.8
11,12,400,7
11,12,500,7.3
11,12,600,7.8
11,12,700,7.2
11,12,800,5.8
11,12,900,4.4
11,12,1000,3.7
11,12,1100,3.1
11,12,1200,2.7
11,12,1300,1.6
11,12,1400,1.2
11,12,1500,0.5
11,12,1600,0.1
11,12,1700,0
11,12,1800,0
11,12,1900,0
11,12,2000,0
11,12,2100,-0.2
11,12,2200,1.4
11,12,2300,3.9
11,13,0,7.8
11,13,100,11.4
11,13,200,13.9
11,13,300,13.8
11,13,400,13.9
11,13,500,14.1
11,13,600,13.2
11,13,700,12.3
11,13,800,9
11,13,900,7.1
11,13,1000,5.7
11,13,1100,5
11,13,1200,4.6
11,13,1300,6.5
11,13,1400,6.1
11,13,1500,9.4
11,13,1600,9.2
11,13,1700,8.9
11,13,1800,9.8
11,13,1900,10
11,13,2000,9.8
11,13,2100,9.3
11,13,2200,10
11,13,2300,12.3
11,14,0,12.8
11,14,100,15.3
11,14,200,15.6
11,14,300,16.5
11,14,400,16.9
11,14,500,16.200001
11,14,600,15.5
11,14,700,13.4
11,14,800,10.6
11,14,900,9.7
11,14,1000,8.4
11,14,1100,8.5
11,14,1200,6.8
11,14,1300,6.1
11,14,1400,5.7
11,14,1500,5.1
11,14,1600,4.8
11,14,1700,4.2
11,14,1800,5
11,14,1900,3.9
11,14,2000,3.2
11,14,2100,3.3
11,14,2200,4.7
11,14,2300,9
11,15,0,12.8
11,15,100,14.1
11,15,200,14.8
11,15,300,15.8
11,15,400,15.9
11,15,500,15.9
11,15,600,14.6
11,15,700,11.8
11,15,800,9.8
11,15,900,7.7
11,15,1000,6.7
11,15,1100,6.1
11,15,1200,5.4
11,15,1300,5.2
11,15,1400,4.6
11,15,1500,4.2
11,15,1600,4.4
11,15,1700,3.5
11,15,1800,3.6
11,15,1900,3.5
11,15,2000,3.4
11,15,2100,2.8
11,15,2200,3.7
11,15,2300,7.7
11,16,0,10.7
11,16,100,12.6
11,16,200,13.2
11,16,300,13.5
11,16,400,13.3
11,16,500,13
11,16,600,12.2
11,16,700,9
11,16,800,6.9
11,16,900,5.4
11,16,1000,5.2
11,16,1100,3.8
11,16,1200,4.1
11,16,1300,3.3
11,16,1400,3.8
11,16,1500,2.6
11,16,1600,2.6
11,16,1700,1.9
11,16,1800,1.8
11,16,1900,1.6
11,16,2000,0.9
11,16,2100,1.2
11,16,2200,1.5
11,16,2300,5.8
11,17,0,10.5
11,17,100,11.7
11,17,200,13.1
11,17,300,13.2
11,17,400,13.9
11,17,500,13.4
11,17,600,11.9
11,17,700,10.1
11,17,800,8
11,17,900,6.7
11,17,1000,5
11,17,1100,3.8
11,17,1200,3.9
11,17,1300,4.1
11,17,1400,4.1
11,17,1500,3.7
11,17,1600,3.1
11,17,1700,2.9
11,17,1800,2.8
11,17,1900,2.8
11,17,2000,3.8
11,17,2100,8.8
11,17,2200,9.5
11,17,2300,10.2
11,18,0,11.9
11,18,100,14.5
11,18,200,15.9
11,18,300,16.4
11,18,400,16.799999
11,18,500,16.200001
11,18,600,15.4
11,18,700,14.6
11,18,800,13.4
11,18,900,12.5
11,18,1000,12.6
11,18,1100,11.3
11,18,1200,11.5
11,18,1300,11.6
11,18,1400,11.7
11,18,1500,11.5
11,18,1600,10.8
11,18,1700,10.8
11,18,1800,11
11,18,1900,11.5
11,18,2000,7.9
11,18,2100,6.5
11,18,2200,8.6
11,18,2300,13.1
11,19,0,14.2
11,19,100,15.3
11,19,200,15.9
11,19,300,17.6
11,19,400,17.4
11,19,500,17.299999
11,19,600,16.6
11,19,700,14.4
11,19,800,11.9
11,19,900,11.5
11,19,1000,10.7
11,19,1100,10.4
11,19,1200,10.5
11,19,1300,11
11,19,1400,11.2
11,19,1500,10.2
11,19,1600,10.4
11,19,1700,9.3
11,19,1800,8.3
11,19,1900,7.4
11,19,2000,7.4
11,19,2100,7.7
11,19,2200,7.2
11,19,2300,7.9
11,20,0,8.8
11,20,100,9.6
11,20,200,10.6
11,20,300,14.6
11,20,400,14.7
11,20,500,14.9
11,20,600,13.3
11,20,700,11.2
11,20,800,8.6
11,20,900,6.7
11,20,1000,5.9
11,20,1100,5
11,20,1200,4.9
11,20,1300,4.5
11,20,1400,4.7
11,20,1500,5.1
11,20,1600,5.1
11,20,1700,4.3
11,20,1800,4.9
11,20,1900,5.1
11,20,2000,5.1
11,20,2100,5.4
11,20,2200,6.4
11,20,2300,7.8
11,21,0,8.4
11,21,100,9.7
11,21,200,12.6
11,21,300,13.3
11,21,400,14.7
11,21,500,14.9
11,21,600,13.9
11,21,700,11.9
11,21,800,9.3
11,21,900,8.3
11,21,1000,8.5
11,21,1100,12.2
11,21,1200,11.9
11,21,1300,11.8
11,21,1400,8.7
11,21,1500,7.5
11,21,1600,7
11,21,1700,6.6
11,21,1800,-50
11,21,1900,6.4
11,21,2000,5.7
11,21,2100,4.4
11,21,2200,4.6
11,21,2300,4.4
11,22,0,3.9
11,22,100,4.6
11,22,200,5.8
11,22,300,6.1
11,22,400,4.1
11,22,500,4.6
11,22,600,2.6
11,22,700,3.7
11,22,800,3.6
11,22,900,3
11,22,1000,2.4
11,22,1100,1
11,22,1200,0.6
11,22,1300,0.5
11,22,1400,0.3
